,name,id,normalizedGenre,yearNormalized,size,averageClustering,density,averagePathLength,averageDegree,diameter,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,numOfSegments,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL,avg_betweenness,avg_closeness,avg_eigenvector,all_in_index,final_scene_size,drama_change_rate,averageCharinScene,avg_max_degree_ratio,max_degree_num_char_ratio,lowWeightedDegree,mediumWeightedDegree,highWeightedDegree,averageCharSpeech,lowSpeech,mediumSpeech,highSpeech,protagonism,mediateness
449,poisson-sot-venge,fre001138,Comedy,1661,6,0.8222222222222223,0.7333333333333333,1.2666666666666666,3.6666666666666665,2.0,5.0,6,1,4,1,0,1.0,11.0,13,1,4481,4347,33,0,585,0.03636363636363636,0.776947334961689,0.28604824476213675,1.0,0.9,0.550734861845973,2.0,0.7333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,17.193333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002180297416390103,0.903696114115064
450,pousset-de-montauban-felicie,fre001142,0,1654,10,0.9444444444444444,0.8888888888888888,1.1111111111111112,8.0,2.0,9.0,10,4,5,1,0,1.0,40.0,28,5,18553,17921,69,0,2008,0.049999999999999996,0.8492063492063492,0.4039619570181618,1.0,0.45454545454545453,0.47752976190476193,4.0,0.8888888888888888,1.0,0.3,0.3,0.4,50.59716452967232,0.3,0.3,0.4,0.0,0.5
451,pousset-de-montauban-zenobie,fre001143,Tragedy,1653,11,0.8051948051948052,0.6727272727272727,1.3272727272727274,6.727272727272728,2.0,10.0,11,3,6,2,0,1.0,37.0,17,5,15545,14582,19,0,1635,0.11428571428571428,0.6690571333428476,0.3541980875400793,0.1794871794871795,0.5,0.5837719298245614,4.0,0.6727272727272727,1.0,0.36363636363636365,0.2727272727272727,0.36363636363636365,48.30414395404724,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.003628506987626041,0.9502732532991176
452,prade-arsace,fre001146,Tragedy,1662,6,0.8444444444444446,0.8,1.2,4.0,2.0,5.0,6,2,3,1,0,1.0,12.0,39,5,16725,15609,27,0,1743,0.08928571428571427,0.6760198135198136,0.3306433860867902,0.8518518518518519,0.2857142857142857,0.6538461538461537,2.0,0.8,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,65.69255505908855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0023805352582227284,0.6799001036500849
453,pradon-mort-de-bajazet,fre001147,Tragedy,1676,7,0.6428571428571429,0.5238095238095238,1.5714285714285714,3.142857142857143,3.0,5.0,7,0,7,0,0,1.0,11.0,27,5,16099,14636,20,0,1679,0.05952380952380952,0.731986531986532,0.30735984584006176,0.9629629629629629,0.375,0.5897435897435898,2.0,0.6285714285714286,0.8333333333333334,0.2857142857142857,0.2857142857142857,0.42857142857142855,64.42957382186592,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.7106690545187013
454,pradon-phedre,fre001148,Tragedy,1677,8,0.6708333333333334,0.5,1.5357142857142858,3.5,3.0,6.0,8,4,4,0,0,1.0,14.0,27,5,17182,15519,12,0,1825,0.09722222222222222,0.5852296233178587,0.2882095535871707,0.972972972972973,0.2222222222222222,0.6194444444444445,2.0,0.5833333333333334,0.8571428571428571,0.375,0.25,0.375,56.27703241276899,0.375,0.25,0.375,0.008554776043814896,0.8159427109391072
455,pradon-regulus,fre001149,Tragedy,1687,9,0.6738095238095239,0.5833333333333334,1.4166666666666667,4.666666666666667,2.0,8.0,9,3,5,1,0,1.0,21.0,37,0,14985,12757,26,0,1496,0.07738095238095237,0.7131410256410257,0.33740690523380407,0.7,0.3,0.6264367816091955,2.0,0.5833333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,57.19034692305132,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006290824710219396,0.9979487157886732
456,pradon-scipion,fre001150,Tragedy,1697,10,0.6,0.3555555555555555,1.7777777777777777,3.2,3.0,7.0,10,4,6,0,0,1.0,16.0,30,5,13562,12552,21,0,1471,0.07692307692307693,0.44274909642987054,0.22849564076863438,0.19444444444444445,0.25,0.5895238095238096,2.0,0.4571428571428572,0.7777777777777778,0.2,0.4,0.4,59.39187246250943,0.3,0.3,0.4,0.02517725381067747,0.6154574548966637
457,pradon-statira,fre001151,Tragedy,1677,8,0.7999999999999999,0.6071428571428571,1.4642857142857142,4.25,3.0,6.0,8,4,4,0,0,1.0,17.0,36,5,15200,14374,40,0,1700,0.06262626262626263,0.5026235146081052,0.263473241693123,0.9393939393939394,0.23076923076923078,0.7817708333333334,2.0,0.7083333333333334,0.8571428571428571,0.375,0.25,0.375,48.68791228932358,0.375,0.25,0.375,0.01342485416025747,0.5677749739576688
458,puget-de-la-serre-climene,fre001152,Tragicomedy,1643,13,0.4256410256410256,0.2307692307692307,2.0,2.769230769230769,3.0,7.0,13,3,8,2,0,2.0,18.0,33,3,12600,11697,133,311,0,0.045238095238095244,0.34880288041081253,0.2012461863391096,0.9473684210526315,0.36363636363636365,0.78505291005291,2.0,0.3956043956043956,0.5833333333333334,0.07692307692307693,0.46153846153846156,0.46153846153846156,45.75799546338519,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.05013483664229947,0.6453861137337432
459,puget-de-la-serre-martyre-sainte-catherine,fre001153,Tragedy,1643,11,0.7463203463203463,0.3636363636363636,1.6888888888888889,3.636363636363636,3.0,7.0,11,5,6,0,0,2.0,20.0,19,1,11575,10610,72,260,0,0.1083916083916084,0.48343946554472866,0.2291777371363192,1.0,0.1875,0.7771929824561403,2.0,0.5194805194805194,0.7,0.36363636363636365,0.2727272727272727,0.36363636363636365,39.88666559030195,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.008679087011799232,0.7559289460184545
460,puget-de-la-serre-pandoste-i,fre001154,Tragedy,1631,16,0.6556547619047619,0.1916666666666666,1.962025316455696,2.875,3.0,8.0,16,0,4,12,0,3.0,23.0,20,4,11887,10437,86,145,0,0.06135531135531135,0.5930658217182514,0.24570401304157127,0.7777777777777778,0.38461538461538464,0.7737179487179489,2.0,0.359375,0.5333333333333333,0.1875,0.375,0.4375,68.06527039007092,0.3125,0.3125,0.375,0.013248363840347855,0.6132518943735209
461,puget-de-la-serre-pandoste-ii,fre001155,Tragedy,1631,13,0.6227106227106227,0.3333333333333333,2.1923076923076925,4.0,5.0,7.0,13,1,3,9,0,1.0,26.0,27,3,9201,7703,43,219,0,0.07272727272727272,0.6015710046560431,0.26119203468988383,0.7142857142857143,0.2857142857142857,0.7129629629629629,2.0,0.5714285714285714,0.5833333333333334,0.3076923076923077,0.3076923076923077,0.38461538461538464,35.70313852813853,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.00992467136955948,0.6637895001077594
462,puget-de-la-serre-sac-de-carthage,fre001156,Tragedy,1642,14,0.6427437641723357,0.3956043956043956,1.7362637362637363,5.142857142857143,3.0,10.0,14,3,10,1,0,1.0,36.0,28,5,12395,11726,40,281,0,0.06666666666666667,0.6253704454491348,0.26102589775335466,0.896551724137931,0.4166666666666667,0.7220238095238096,3.0,0.5142857142857143,0.7692307692307693,0.35714285714285715,0.2857142857142857,0.35714285714285715,43.94207682696125,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.011299332851141215,0.8192676091248758
463,puget-de-la-serre-thesee,fre001157,Tragedy,1644,12,0.6944444444444445,0.3787878787878788,1.7272727272727273,4.166666666666667,3.0,9.0,12,4,7,1,0,1.0,25.0,29,4,15223,15003,38,378,0,0.0,0.047619047619047616,0.20203147226606083,0.6923076923076923,0.16666666666666666,0.7952380952380953,2.0,0.462962962962963,0.8181818181818182,0.3333333333333333,0.3333333333333333,0.3333333333333333,34.04749192756543,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.010631678131190902,0.8681821261849523
464,puget-de-la-serre-thomas-morus,fre001158,Tragedy,1642,12,0.692989417989418,0.4242424242424242,1.6666666666666667,4.666666666666667,3.0,10.0,12,5,5,2,0,1.0,28.0,26,4,15461,14589,73,597,0,0.009523809523809525,0.9591836734693877,0.37727260310517896,1.0,0.14285714285714285,1.0,2.0,0.4666666666666667,0.9090909090909091,0.3333333333333333,0.25,0.4166666666666667,32.877021556582214,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.010674768719255854,0.7914048745603205
465,pure-deroute-des-precieuses,fre001159,0,1659,7,0.0,0.0476190476190476,1.0,0.2857142857142857,1.0,1.0,7,0,3,4,0,6.0,1.0,6,0,1144,627,486,0,79,0.07777777777777777,0.637375859434683,0.2980247054473358,0.3,0.7142857142857143,0.6294745484400658,1.0,0.2857142857142857,0.16666666666666666,0.0,0.0,1.0,68.14285714285714,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.049999666215580864,0.0
466,pure-ostorius,fre001160,Tragedy,1658,7,0.9523809523809524,0.9523809523809524,1.0476190476190477,5.714285714285714,2.0,6.0,7,3,3,1,0,1.0,20.0,30,3,15977,14667,40,0,1693,0.02450638792102207,0.4187972310991641,0.11679974667047927,0.84,0.4,0.611111111111111,2.0,0.9523809523809524,1.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,36.951012675141605,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.44721359549995787
467,quinault-agrippa,fre001161,Tragicomedy,1663,10,0.7604761904761904,0.4666666666666667,1.6222222222222222,4.2,3.0,7.0,10,4,5,1,0,1.0,21.0,25,0,18104,16902,50,0,1822,0.049877658573310744,0.5062031746750628,0.17990245191832613,0.8292682926829268,0.09523809523809523,0.8633396464646467,2.0,0.6,0.7777777777777778,0.1,0.5,0.4,43.50514933166249,0.3,0.3,0.4,0.00503782592625837,0.717113935852623
468,quinault-alceste,fre001162,0,1682,42,0.6849836896543336,0.1846689895470383,2.1390013495276654,7.571428571428571,4.0,24.0,42,10,11,21,0,4.0,159.0,41,6,9873,7198,581,0,1029,0.047222222222222214,0.7471428571428571,0.30519282362943184,1.0,0.13043478260869565,0.7617063492063493,3.0,0.31547619047619047,0.5853658536585366,0.3333333333333333,0.21428571428571427,0.4523809523809524,25.898199155342013,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.014519352824358818,0.6296438761230032
469,quinault-amadis,fre001163,Tragedy,1684,23,0.6537674885500973,0.2371541501976284,2.047430830039526,5.217391304347826,4.0,14.0,23,5,4,14,0,1.0,60.0,25,6,5991,5159,599,0,686,0.06154714850367024,0.452117782644113,0.17182961698295135,0.25,0.4,0.6053191489361702,3.0,0.37267080745341613,0.6363636363636364,0.34782608695652173,0.30434782608695654,0.34782608695652173,25.306299565213955,0.34782608695652173,0.30434782608695654,0.34782608695652173,0.009505817309184289,0.6504914546618848
470,quinault-amalasonte,fre001164,Tragicomedy,1661,10,0.7573015873015874,0.6222222222222222,1.3777777777777778,5.6,2.0,9.0,10,4,6,0,0,1.0,28.0,48,5,17614,16245,68,0,1792,0.022439454736902016,0.30588833817893213,0.0919961110610515,0.8695652173913043,0.043478260869565216,0.740909090909091,2.0,0.6222222222222222,1.0,0.3,0.3,0.4,29.023852424810798,0.3,0.3,0.4,0.007640702259568789,0.7309511021113598
471,quinault-armide,fre001165,0,1686,23,0.7155221590004198,0.2134387351778656,2.292490118577075,4.695652173913044,5.0,13.0,23,5,4,14,0,1.0,54.0,23,6,7668,6844,655,0,832,0.07142857142857141,0.7278093434343434,0.334388166532783,1.0,0.1509433962264151,0.7435655253837073,3.0,0.36120401337792646,0.5909090909090909,0.13043478260869565,0.5217391304347826,0.34782608695652173,45.71979060112331,0.34782608695652173,0.30434782608695654,0.34782608695652173,0.012425097035747908,0.7604227038949157
472,quinault-atys,fre001166,Tragedy,1676,53,0.8773087807494022,0.1509433962264151,2.549115913555992,7.849056603773585,5.0,18.0,53,6,9,38,0,2.0,208.0,34,5,9811,9053,653,0,1179,0.039719881825144986,0.41904160685566977,0.11236709442746101,0.75,0.25,0.6543478260869565,4.0,0.4360587002096436,0.34615384615384615,0.33962264150943394,0.2641509433962264,0.39622641509433965,37.28498003007291,0.33962264150943394,0.32075471698113206,0.33962264150943394,0.043855228460720604,0.5592141815895468
473,quinault-bellerophon,fre001167,Tragedy,1671,8,0.7083333333333333,0.6071428571428571,1.4285714285714286,4.25,3.0,6.0,8,4,4,0,0,1.0,17.0,24,5,14257,14001,18,0,1511,0.0013440860215053765,0.15285589186798865,0.08773136310101513,1.0,0.3076923076923077,0.8053639846743296,2.0,0.7083333333333334,0.8571428571428571,0.375,0.25,0.375,47.088886104839816,0.375,0.25,0.375,0.007246192174467333,0.9002982732126874
474,quinault-cadmus-hermione,fre001168,0,1673,39,0.8336220449932826,0.2105263157894736,2.4696356275303644,8.0,5.0,23.0,39,7,9,23,0,1.0,156.0,30,6,8748,7372,1446,0,894,0.02121212121212121,0.8435388685388685,0.28333431500272643,0.9210526315789473,0.0625,0.649034749034749,3.0,0.34782608695652173,0.6052631578947368,0.3076923076923077,0.23076923076923078,0.46153846153846156,31.404439425043822,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.02638676527610553,0.59419208300364
475,quinault-comedie-sans-comedie,fre001169,Comedy,1655,32,0.811607142857143,0.1431451612903226,1.2247191011235956,4.4375,3.0,7.0,32,10,21,1,0,5.0,71.0,38,5,19751,18318,298,2,1911,0.0,0.5714285714285714,0.3061864098955123,1.0,0.6666666666666666,0.6523809523809524,3.0,0.6339285714285714,0.22580645161290322,0.34375,0.25,0.40625,27.185182307935566,0.34375,0.3125,0.34375,0.0408186530536536,0.689518539391667
476,quinault-coups-de-l-amour,fre001170,Tragicomedy,1655,12,0.8843133718133717,0.7878787878787878,1.2121212121212122,8.666666666666666,2.0,11.0,12,4,5,3,0,1.0,52.0,32,5,16889,15247,12,0,1737,0.04242424242424242,0.7221746942141679,0.2752486652629545,1.0,0.25,0.5388888888888889,3.0,0.7878787878787878,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,21.53253141365383,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5310847320298431
477,quinault-docteur-de-verre,fre001171,Comedy,1689,8,0.75,0.5714285714285714,1.0,4.0,1.0,5.0,8,2,4,2,0,2.0,16.0,7,1,4497,4402,31,2,456,0.0364441759790597,0.32200848439324253,0.09013926731782777,0.9285714285714286,0.3333333333333333,0.6455284552845527,3.0,0.8,0.7142857142857143,0.375,0.25,0.375,17.818274627696653,0.375,0.25,0.375,0.01999994982199353,0.0
478,quinault-fantome-amoureux,fre001172,Tragicomedy,1657,12,0.7990079365079364,0.5909090909090909,1.4242424242424243,6.5,3.0,10.0,12,4,6,1,0,1.0,39.0,42,5,18237,16893,87,0,1892,0.04242424242424242,0.7298275737420474,0.2707893953530646,0.8717948717948718,0.6666666666666666,0.6046052631578949,3.0,0.65,0.9090909090909091,0.3333333333333333,0.25,0.4166666666666667,27.917451981498193,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.004206261433837289,0.5844073064618125
479,quinault-fetes-amour-bacchus,fre001173,0,1672,44,0.7836336865748631,0.1701902748414376,2.763702801461632,7.318181818181818,5.0,18.0,44,5,5,34,0,3.0,161.0,26,4,5724,4754,1323,0,607,0.019444444444444445,0.2986552028218695,0.23294578854873504,1.0,0.2,0.96,3.0,0.4065656565656566,0.4186046511627907,0.2727272727272727,0.2727272727272727,0.45454545454545453,23.882656926406927,0.3409090909090909,0.3181818181818182,0.3409090909090909,0.048438702046499874,0.6686563967957107
480,quinault-genereuse-ingratitude,fre001174,Tragicomedy,1656,12,0.7748015873015873,0.6212121212121212,1.4242424242424243,6.833333333333333,3.0,9.0,12,3,7,2,0,1.0,41.0,39,5,16745,15390,9,0,1772,0.025508464255267323,0.3742835722030894,0.06970214428981052,1.0,0.11428571428571428,0.8342148624155543,2.0,0.7592592592592592,0.8181818181818182,0.3333333333333333,0.3333333333333333,0.3333333333333333,21.47909375452598,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.8008119009647686
481,quinault-grotte,fre001175,0,1668,10,0.4066666666666666,0.2444444444444444,1.3888888888888888,2.2,2.0,5.0,10,3,5,2,0,3.0,11.0,6,1,1239,1035,263,0,119,0.047619047619047616,0.7807760141093474,0.31530445179270655,0.47058823529411764,0.7777777777777778,0.5472582972582973,2.0,0.44000000000000006,0.5555555555555556,0.1,0.5,0.4,43.53357142857143,0.3,0.3,0.4,0.016835493531071832,0.9622504486493761
482,quinault-isis,fre001176,0,1677,70,0.8451633858314146,0.1204968944099378,2.734575569358178,8.314285714285715,5.0,25.0,70,9,8,53,0,1.0,291.0,35,6,8787,7538,796,0,1002,0.041666666666666664,0.8177083333333334,0.34270805957809447,0.5625,0.375,0.5204301075268817,4.0,0.3325714285714286,0.36231884057971014,0.2714285714285714,0.24285714285714285,0.4857142857142857,22.233995290423863,0.32857142857142857,0.32857142857142857,0.34285714285714286,0.03861530749733781,0.6195165464149822
483,quinault-les-rivales,fre001555,Comedy,1653,9,0.7936507936507936,0.6944444444444444,1.3333333333333333,5.555555555555555,3.0,7.0,9,4,4,1,0,1.0,25.0,34,5,16697,16267,35,0,1841,0.02446084816905485,0.3224805049422419,0.09731077124181382,1.0,0.08163265306122448,0.7755739630739631,3.0,0.7936507936507936,0.875,0.3333333333333333,0.3333333333333333,0.3333333333333333,28.75246053280835,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006899906523694742,0.924473451641905
484,quinault-mere-coquette,fre001177,Comedy,1665,8,0.8708333333333333,0.75,1.25,5.25,2.0,7.0,8,3,3,2,0,1.0,21.0,32,5,18463,17614,24,0,2005,0.023549257759784076,0.3591150488312179,0.12050649226541114,1.0,0.025,0.7872354497354498,2.0,0.75,1.0,0.375,0.25,0.375,16.80363014711511,0.375,0.25,0.375,0.009560736937254625,0.917662935482247
485,quinault-persee,fre001178,0,1682,49,0.8256335206673234,0.1522108843537415,2.492273730684327,7.306122448979591,5.0,23.0,49,10,10,29,0,5.0,179.0,37,6,8938,7973,703,0,1046,0.024842417500926955,0.25503698226544086,0.14110000000915351,1.0,0.06451612903225806,0.747089947089947,3.0,0.31765749778172137,0.4791666666666667,0.24489795918367346,0.3673469387755102,0.3877551020408163,48.62148426607619,0.30612244897959184,0.3469387755102041,0.3469387755102041,0.02020451272342125,0.6567261836320215
486,quinault-proserpine,fre001179,Tragedy,1680,40,0.6913267376328521,0.1435897435897435,2.171140939597316,5.6,4.0,19.0,40,5,7,28,0,5.0,112.0,37,5,9297,8332,786,0,1106,0.06666666666666667,0.6790450725744843,0.2953322542023515,0.3103448275862069,0.5,0.6702380952380952,3.0,0.29473684210526313,0.48717948717948717,0.325,0.25,0.425,30.700936417748917,0.325,0.325,0.35,0.023341760956688176,0.7769038789524396
487,quinault-roland,fre001180,0,1685,31,0.8419005725457337,0.1397849462365591,2.2884615384615383,4.193548387096774,4.0,12.0,31,6,7,18,0,4.0,65.0,28,6,9359,8576,665,0,1139,0.0330827067669173,0.6274161627789913,0.2007128353047878,1.0,0.14285714285714285,0.8396103896103896,3.0,0.3494623655913978,0.4,0.3225806451612903,0.1935483870967742,0.4838709677419355,42.60845278482849,0.3225806451612903,0.3225806451612903,0.3548387096774194,0.01494987583713288,0.8250537790592706
488,quinault-stratonice,fre001181,Tragicomedy,1660,10,0.7202380952380952,0.5333333333333333,1.5333333333333334,4.8,3.0,8.0,10,4,5,1,0,1.0,24.0,29,5,17093,16848,33,0,1802,0.009562193772720088,0.26834127035504485,0.09116284305441193,0.9772727272727273,0.05263157894736842,0.7064691768180141,2.0,0.6,0.8888888888888888,0.3,0.3,0.4,41.82271093813975,0.3,0.3,0.4,0.005234925648563728,0.6730490385696035
489,quinault-temple-de-la-paix,fre001182,0,1685,21,0.8169866159361958,0.4047619047619047,1.6285714285714286,8.095238095238095,3.0,17.0,21,3,7,11,0,1.0,85.0,7,1,4360,3639,894,0,450,0.0,1.0,0.408248290463863,0.5217391304347826,0.8333333333333334,0.6659090909090909,5.0,0.47619047619047616,0.85,0.23809523809523808,0.38095238095238093,0.38095238095238093,54.61643409500552,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00846383066381693,0.6789848457067086
490,quinault-thesee,fre001183,Tragedy,1675,38,0.8114623680413153,0.1906116642958748,1.7986798679867986,7.052631578947368,4.0,11.0,38,5,5,28,0,3.0,134.0,44,5,10164,9079,614,0,1297,0.0,1.0,0.408248290463863,0.5217391304347826,0.8333333333333334,0.690151515151515,3.0,0.6411483253588517,0.2972972972972973,0.34210526315789475,0.18421052631578946,0.47368421052631576,35.038465896356314,0.34210526315789475,0.3157894736842105,0.34210526315789475,0.2599935597461119,0.5939458364683006
491,racine-alexandre-66,fre001185,Tragedy,1665,6,1.0,1.0,1.0,5.0,1.0,5.0,6,2,4,0,0,1.0,15.0,23,5,16700,14812,3,0,1658,0.11904761904761904,0.613434829059829,0.3232408136981795,0.5,0.25,0.6790123456790123,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,83.5282014530117,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
492,racine-alexandre,fre001184,Tragedy,1665,6,1.0,1.0,1.0,5.0,1.0,5.0,6,2,4,0,0,1.0,15.0,23,5,16558,13959,3,0,1591,0.13095238095238093,0.58458660416381,0.3205672573855933,0.5,0.25,0.6697530864197531,2.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,84.50194724257224,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
493,racine-andromaque-68,fre001187,Tragedy,1667,8,0.525,0.4642857142857143,1.7142857142857142,3.25,3.0,5.0,8,4,4,0,0,1.0,13.0,28,5,17455,15637,0,0,1756,0.054945054945054944,0.6219325909139679,0.24574893681988022,0.7428571428571429,0.14285714285714285,0.6838235294117647,2.0,0.65,0.7142857142857143,0.25,0.25,0.5,53.47324881144541,0.375,0.25,0.375,0.01879773977677032,0.588348405414552
494,racine-andromaque,fre001186,Tragedy,1667,8,0.4791666666666666,0.4285714285714285,1.7857142857142858,3.0,3.0,5.0,8,4,4,0,0,1.0,12.0,28,5,17335,15342,0,0,1711,0.09523809523809523,0.7017316017316018,0.3567170337184789,0.4722222222222222,0.2857142857142857,0.6761904761904765,2.0,0.6,0.7142857142857143,0.25,0.375,0.375,52.3912575184247,0.375,0.25,0.375,0.010150052706705057,0.595879571531124
495,racine-athalie,fre001188,Tragedy,1691,14,0.6405895691609977,0.4175824175824176,1.6593406593406594,5.428571428571429,3.0,10.0,14,4,7,3,0,1.0,38.0,35,5,18607,15991,85,0,1888,0.09523809523809523,0.6993506493506493,0.3582805746225614,0.27586206896551724,0.42857142857142855,0.6577380952380951,2.0,0.5428571428571429,0.7692307692307693,0.35714285714285715,0.2857142857142857,0.35714285714285715,47.232145744040906,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.01705028809226331,0.5657994989403444
496,racine-bajazet,fre001189,Tragedy,1672,7,0.6666666666666666,0.5238095238095238,1.4761904761904765,3.142857142857143,2.0,6.0,7,4,3,0,0,1.0,11.0,36,0,17078,15645,6,0,1830,0.057142857142857134,0.7948979591836735,0.3671703378278709,0.21212121212121213,0.42857142857142855,0.6223958333333331,2.0,0.5238095238095238,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,51.93256411260156,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.013647108626323231,0.984731927834662
497,racine-berenice,fre001190,Tragedy,1670,7,0.6666666666666666,0.5238095238095238,1.4761904761904765,3.142857142857143,2.0,6.0,7,2,5,0,0,1.0,11.0,29,5,15725,13599,20,0,1589,0.05833333333333333,0.5265253265253265,0.2799583633756966,0.6521739130434783,0.1,0.7371212121212122,2.0,0.5238095238095238,1.0,0.0,0.5714285714285714,0.42857142857142855,44.389850429626264,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.004362078157496988,0.9914601339836674
498,racine-britannicus,fre001191,Tragedy,1669,7,0.8380952380952381,0.7142857142857143,1.2857142857142858,4.285714285714286,2.0,6.0,7,3,4,0,0,1.0,15.0,33,5,19299,15657,6,0,1835,0.07222222222222222,0.6628088088382206,0.29313314387849043,0.8648648648648649,0.2,0.6782407407407409,2.0,0.7142857142857143,1.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,57.32312334024519,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.004400003950909487,0.9363821838346235
499,racine-esther,fre001192,Tragedy,1689,10,0.6009523809523809,0.4,1.5833333333333333,3.6,3.0,7.0,10,3,5,2,0,2.0,18.0,23,3,13940,11614,136,0,1381,0.04761904761904761,0.8163265306122449,0.3750461922040924,0.8275862068965517,0.42857142857142855,0.6160714285714285,2.0,0.5142857142857143,0.7777777777777778,0.3,0.3,0.4,117.90823112727594,0.3,0.3,0.4,0.014685033669283962,0.6535935021245373
500,racine-iphigenie,fre001193,Tragedy,1674,10,0.6971428571428572,0.5111111111111111,1.5777777777777775,4.6,3.0,8.0,10,5,5,0,0,1.0,23.0,37,5,18368,16073,5,0,1846,0.09523809523809523,0.6603377525252525,0.3329136872513319,0.5,0.375,0.6091954022988506,2.0,0.575,0.8888888888888888,0.3,0.3,0.4,63.75155989574594,0.3,0.3,0.4,0.007517607012833406,0.6420818711718925
501,racine-mithridate,fre001194,Tragedy,1673,7,0.7238095238095239,0.7619047619047619,1.238095238095238,4.571428571428571,2.0,6.0,7,2,5,0,0,1.0,16.0,29,0,16708,15172,8,0,1754,0.09523809523809523,0.6603377525252525,0.3329136872513319,0.5,0.375,0.6091954022988506,2.0,0.7619047619047619,1.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,59.68396405182119,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.001538056430960574,0.6892556229607351
502,racine-phedre-77,fre001196,Tragedy,1677,8,0.6625000000000001,0.5357142857142857,1.5714285714285714,3.75,3.0,6.0,8,5,3,0,0,1.0,15.0,30,5,16400,14888,4,0,1701,0.03174603174603174,0.8388327721661055,0.32774639946265155,0.8846153846153846,0.4444444444444444,0.5935238095238095,2.0,0.625,0.8571428571428571,0.375,0.125,0.5,58.66221040885329,0.375,0.25,0.375,0.015056417053893607,0.6856034446626805
503,racine-phedre,fre001195,Tragedy,1677,8,0.6625000000000001,0.5357142857142857,1.5714285714285714,3.75,3.0,6.0,8,5,3,0,0,1.0,15.0,30,5,16103,14781,4,0,1701,0.023809523809523805,0.8913194444444444,0.3501951926425474,0.8846153846153846,0.5,0.5899047619047618,2.0,0.625,0.8571428571428571,0.375,0.125,0.5,58.66956335002976,0.375,0.25,0.375,0.015056417053893607,0.6856034446626805
504,racine-plaideurs-69,fre001198,Comedy,1668,9,0.8613756613756615,0.7777777777777778,1.2222222222222223,6.222222222222222,2.0,8.0,9,2,6,1,0,1.0,28.0,26,3,11341,10138,22,0,1206,0.04365079365079365,0.7869488536155202,0.3217275915696282,0.6,0.2222222222222222,0.5936507936507935,3.0,0.7777777777777778,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.809019168559265,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.004632966525383962,0.5533256945251286
505,racine-plaideurs,fre001197,Comedy,1668,8,0.8964285714285714,0.8571428571428571,1.1428571428571428,6.0,2.0,7.0,8,1,4,3,0,1.0,24.0,26,1,10475,9460,18,0,1181,0.05158730158730158,0.7528298861632194,0.3219936963395002,0.6,0.2222222222222222,0.5982142857142857,3.0,0.8571428571428571,1.0,0.375,0.25,0.375,12.210802260513752,0.375,0.25,0.375,0.005814528778717823,0.49725272646070295
